tenant_id,product_id,sku,snapshot_date,available_units,reserved_units,reorder_point
tenant_apex_fashion,PROD-22766,SKU-22766,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22451,SKU-22451,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22549,SKU-22549,2011-01-04,180,9,25
tenant_apex_fashion,PROD-84744,SKU-84744,2011-01-04,180,9,25
tenant_apex_fashion,PROD-85049E,SKU-85049E,2011-01-04,180,9,25
tenant_apex_fashion,PROD-21328,SKU-21328,2011-01-04,180,9,25
tenant_apex_fashion,PROD-17091A,SKU-17091A,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22473,SKU-22473,2011-01-04,180,9,25
tenant_apex_fashion,PROD-84509A,SKU-84509A,2011-01-04,180,9,25
tenant_apex_fashion,PROD-84510A,SKU-84510A,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22767,SKU-22767,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22768,SKU-22768,2011-01-04,180,9,25
tenant_apex_fashion,PROD-21463,SKU-21463,2011-01-04,180,9,25
tenant_apex_fashion,PROD-21464,SKU-21464,2011-01-04,180,9,25
tenant_apex_fashion,PROD-20820,SKU-20820,2011-01-04,180,9,25
tenant_apex_fashion,PROD-85150,SKU-85150,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22117,SKU-22117,2011-01-04,180,9,25
tenant_apex_fashion,PROD-48129,SKU-48129,2011-01-04,180,9,25
tenant_apex_fashion,PROD-82580,SKU-82580,2011-01-04,180,9,25
tenant_apex_fashion,PROD-82578,SKU-82578,2011-01-04,180,9,25
tenant_apex_fashion,PROD-82581,SKU-82581,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22413,SKU-22413,2011-01-04,180,9,25
tenant_apex_fashion,PROD-21907,SKU-21907,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22441,SKU-22441,2011-01-04,180,9,25
tenant_apex_fashion,PROD-21122,SKU-21122,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22851,SKU-22851,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22810,SKU-22810,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22809,SKU-22809,2011-01-04,180,9,25
tenant_apex_fashion,PROD-22435,SKU-22435,2011-01-04,180,9,25
tenant_apex_fashion,PROD-20966,SKU-20966,2011-01-04,180,9,25
tenant_apex_fashion,PROD-20963,SKU-20963,2011-01-04,180,9,25
tenant_apex_fashion,PROD-20961,SKU-20961,2011-01-04,180,9,25
tenant_apex_fashion,PROD-85123A,SKU-104,2011-01-05,180,9,25
tenant_apex_fashion,PROD-208,SKU-208,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84406B,SKU-84406B,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84029G,SKU-84029G,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84029E,SKU-84029E,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22752,SKU-22752,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21730,SKU-21730,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22633,SKU-22633,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22632,SKU-22632,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84879,SKU-305,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22745,SKU-22745,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22748,SKU-22748,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22749,SKU-22749,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22310,SKU-22310,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84969,SKU-84969,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22623,SKU-22623,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22622,SKU-22622,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21754,SKU-21754,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21755,SKU-21755,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21777,SKU-21777,2011-01-05,180,9,25
tenant_apex_fashion,PROD-48187,SKU-48187,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22960,SKU-22960,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22913,SKU-22913,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22912,SKU-22912,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22914,SKU-22914,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21756,SKU-21756,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22728,SKU-22728,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22727,SKU-22727,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22726,SKU-22726,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21724,SKU-21724,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21883,SKU-21883,2011-01-05,180,9,25
tenant_apex_fashion,PROD-10002,SKU-10002,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21791,SKU-21791,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21035,SKU-21035,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22326,SKU-22326,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22629,SKU-22629,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22659,SKU-22659,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22631,SKU-22631,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22661,SKU-22661,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21731,SKU-21731,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22900,SKU-22900,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21913,SKU-21913,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22540,SKU-22540,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22544,SKU-22544,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22492,SKU-22492,2011-01-05,180,9,25
tenant_apex_fashion,PROD-POST,SKU-POST,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22086,SKU-22086,2011-01-05,180,9,25
tenant_apex_fashion,PROD-20679,SKU-20679,2011-01-05,180,9,25
tenant_apex_fashion,PROD-37370,SKU-37370,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21871,SKU-21871,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21071,SKU-21071,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21068,SKU-21068,2011-01-05,180,9,25
tenant_apex_fashion,PROD-82483,SKU-82483,2011-01-05,180,9,25
tenant_apex_fashion,PROD-82486,SKU-82486,2011-01-05,180,9,25
tenant_apex_fashion,PROD-82482,SKU-82482,2011-01-05,180,9,25
tenant_apex_fashion,PROD-82494L,SKU-82494L,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21258,SKU-21258,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22114,SKU-22114,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21733,SKU-21733,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22386,SKU-22386,2011-01-05,180,9,25
tenant_apex_fashion,PROD-85099C,SKU-85099C,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21033,SKU-21033,2011-01-05,180,9,25
tenant_apex_fashion,PROD-20723,SKU-20723,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84997B,SKU-84997B,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84997C,SKU-84997C,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21094,SKU-21094,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21559,SKU-21559,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22352,SKU-22352,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21212,SKU-21212,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21975,SKU-21975,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21977,SKU-21977,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84991,SKU-84991,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84519A,SKU-84519A,2011-01-05,180,9,25
tenant_apex_fashion,PROD-85183B,SKU-85183B,2011-01-05,180,9,25
tenant_apex_fashion,PROD-85071B,SKU-85071B,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21931,SKU-21931,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21929,SKU-21929,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22961,SKU-22961,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22139,SKU-22139,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84854,SKU-84854,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22411,SKU-22411,2011-01-05,180,9,25
tenant_apex_fashion,PROD-82567,SKU-82567,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21672,SKU-21672,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22774,SKU-22774,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22771,SKU-22771,2011-01-05,180,9,25
tenant_apex_fashion,PROD-71270,SKU-71270,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22262,SKU-22262,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22637,SKU-22637,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21934,SKU-21934,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21169,SKU-21169,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21166,SKU-21166,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21175,SKU-21175,2011-01-05,180,9,25
tenant_apex_fashion,PROD-37444A,SKU-37444A,2011-01-05,180,9,25
tenant_apex_fashion,PROD-37444C,SKU-37444C,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22083,SKU-22083,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84971S,SKU-84971S,2011-01-05,180,9,25
tenant_apex_fashion,PROD-47580,SKU-47580,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22261,SKU-22261,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84832,SKU-84832,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22644,SKU-22644,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21533,SKU-21533,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21557,SKU-21557,2011-01-05,180,9,25
tenant_apex_fashion,PROD-15056BL,SKU-15056BL,2011-01-05,180,9,25
tenant_apex_fashion,PROD-15056N,SKU-15056N,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22646,SKU-22646,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22176,SKU-22176,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22438,SKU-22438,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22778,SKU-22778,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22719,SKU-22719,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21523,SKU-21523,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21912,SKU-21912,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21832,SKU-21832,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22379,SKU-22379,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22381,SKU-22381,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22798,SKU-22798,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22926,SKU-22926,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22839,SKU-22839,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22838,SKU-22838,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22783,SKU-22783,2011-01-05,180,9,25
tenant_apex_fashion,PROD-82484,SKU-82484,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84755,SKU-84755,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22464,SKU-22464,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21324,SKU-21324,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22457,SKU-22457,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22469,SKU-22469,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22470,SKU-22470,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22224,SKU-22224,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21340,SKU-21340,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22189,SKU-22189,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22427,SKU-22427,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22428,SKU-22428,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22424,SKU-22424,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22663,SKU-22663,2011-01-05,180,9,25
tenant_apex_fashion,PROD-85049A,SKU-85049A,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22168,SKU-22168,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22662,SKU-22662,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84880,SKU-84880,2011-01-05,180,9,25
tenant_apex_fashion,PROD-79321,SKU-79321,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22780,SKU-22780,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22779,SKU-22779,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22466,SKU-22466,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21363,SKU-21363,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21411,SKU-21411,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22318,SKU-22318,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22915,SKU-22915,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22922,SKU-22922,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22969,SKU-22969,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22923,SKU-22923,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21115,SKU-21115,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22242,SKU-22242,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22941,SKU-22941,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21622,SKU-21622,2011-01-05,180,9,25
tenant_apex_fashion,PROD-35004C,SKU-35004C,2011-01-05,180,9,25
tenant_apex_fashion,PROD-35004G,SKU-35004G,2011-01-05,180,9,25
tenant_apex_fashion,PROD-85014B,SKU-85014B,2011-01-05,180,9,25
tenant_apex_fashion,PROD-85014A,SKU-85014A,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22193,SKU-22193,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22192,SKU-22192,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22191,SKU-22191,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22195,SKU-22195,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22196,SKU-22196,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22962,SKU-22962,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22963,SKU-22963,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22968,SKU-22968,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84970S,SKU-84970S,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22910,SKU-22910,2011-01-05,180,9,25
tenant_apex_fashion,PROD-20668,SKU-20668,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22197,SKU-22197,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22198,SKU-22198,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21080,SKU-21080,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21086,SKU-21086,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21786,SKU-21786,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22654,SKU-22654,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21485,SKU-21485,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84030E,SKU-84030E,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22174,SKU-22174,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22150,SKU-22150,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22619,SKU-22619,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21891,SKU-21891,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21889,SKU-21889,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22827,SKU-22827,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22127,SKU-22127,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22128,SKU-22128,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22502,SKU-22502,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22338,SKU-22338,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22180,SKU-22180,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21506,SKU-21506,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22866,SKU-22866,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22865,SKU-22865,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22349,SKU-22349,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22558,SKU-22558,2011-01-05,180,9,25
tenant_apex_fashion,PROD-85152,SKU-85152,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22652,SKU-22652,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22188,SKU-22188,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21484,SKU-21484,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21314,SKU-21314,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22730,SKU-22730,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22729,SKU-22729,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22867,SKU-22867,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22803,SKU-22803,2011-01-05,180,9,25
tenant_apex_fashion,PROD-35004B,SKU-35004B,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21980,SKU-21980,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21844,SKU-21844,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22468,SKU-22468,2011-01-05,180,9,25
tenant_apex_fashion,PROD-48185,SKU-48185,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21232,SKU-21232,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22064,SKU-22064,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22449,SKU-22449,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22835,SKU-22835,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22112,SKU-22112,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21479,SKU-21479,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22111,SKU-22111,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22110,SKU-22110,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22098,SKU-22098,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22100,SKU-22100,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22766,SKU-22766,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22451,SKU-22451,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22549,SKU-22549,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84744,SKU-84744,2011-01-05,180,9,25
tenant_apex_fashion,PROD-85049E,SKU-85049E,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21328,SKU-21328,2011-01-05,180,9,25
tenant_apex_fashion,PROD-17091A,SKU-17091A,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22473,SKU-22473,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84509A,SKU-84509A,2011-01-05,180,9,25
tenant_apex_fashion,PROD-84510A,SKU-84510A,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22767,SKU-22767,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22768,SKU-22768,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21463,SKU-21463,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21464,SKU-21464,2011-01-05,180,9,25
tenant_apex_fashion,PROD-20820,SKU-20820,2011-01-05,180,9,25
tenant_apex_fashion,PROD-85150,SKU-85150,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22117,SKU-22117,2011-01-05,180,9,25
tenant_apex_fashion,PROD-48129,SKU-48129,2011-01-05,180,9,25
tenant_apex_fashion,PROD-82580,SKU-82580,2011-01-05,180,9,25
tenant_apex_fashion,PROD-82578,SKU-82578,2011-01-05,180,9,25
tenant_apex_fashion,PROD-82581,SKU-82581,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22413,SKU-22413,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21907,SKU-21907,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22441,SKU-22441,2011-01-05,180,9,25
tenant_apex_fashion,PROD-21122,SKU-21122,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22851,SKU-22851,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22810,SKU-22810,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22809,SKU-22809,2011-01-05,180,9,25
tenant_apex_fashion,PROD-22435,SKU-22435,2011-01-05,180,9,25
tenant_apex_fashion,PROD-20966,SKU-20966,2011-01-05,180,9,25
tenant_apex_fashion,PROD-20963,SKU-20963,2011-01-05,180,9,25
tenant_apex_fashion,PROD-20961,SKU-20961,2011-01-05,180,9,25
tenant_apex_fashion,PROD-85123A,SKU-104,2011-01-06,180,9,25
tenant_apex_fashion,PROD-208,SKU-208,2011-01-06,180,9,25
tenant_apex_fashion,PROD-84406B,SKU-84406B,2011-01-06,180,9,25
tenant_apex_fashion,PROD-84029G,SKU-84029G,2011-01-06,180,9,25
tenant_apex_fashion,PROD-84029E,SKU-84029E,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22752,SKU-22752,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21730,SKU-21730,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22633,SKU-22633,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22632,SKU-22632,2011-01-06,180,9,25
tenant_apex_fashion,PROD-84879,SKU-305,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22745,SKU-22745,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22748,SKU-22748,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22749,SKU-22749,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22310,SKU-22310,2011-01-06,180,9,25
tenant_apex_fashion,PROD-84969,SKU-84969,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22623,SKU-22623,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22622,SKU-22622,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21754,SKU-21754,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21755,SKU-21755,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21777,SKU-21777,2011-01-06,180,9,25
tenant_apex_fashion,PROD-48187,SKU-48187,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22960,SKU-22960,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22913,SKU-22913,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22912,SKU-22912,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22914,SKU-22914,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21756,SKU-21756,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22728,SKU-22728,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22727,SKU-22727,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22726,SKU-22726,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21724,SKU-21724,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21883,SKU-21883,2011-01-06,180,9,25
tenant_apex_fashion,PROD-10002,SKU-10002,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21791,SKU-21791,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21035,SKU-21035,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22326,SKU-22326,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22629,SKU-22629,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22659,SKU-22659,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22631,SKU-22631,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22661,SKU-22661,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21731,SKU-21731,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22900,SKU-22900,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21913,SKU-21913,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22540,SKU-22540,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22544,SKU-22544,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22492,SKU-22492,2011-01-06,180,9,25
tenant_apex_fashion,PROD-POST,SKU-POST,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22086,SKU-22086,2011-01-06,180,9,25
tenant_apex_fashion,PROD-20679,SKU-20679,2011-01-06,180,9,25
tenant_apex_fashion,PROD-37370,SKU-37370,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21871,SKU-21871,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21071,SKU-21071,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21068,SKU-21068,2011-01-06,180,9,25
tenant_apex_fashion,PROD-82483,SKU-82483,2011-01-06,180,9,25
tenant_apex_fashion,PROD-82486,SKU-82486,2011-01-06,180,9,25
tenant_apex_fashion,PROD-82482,SKU-82482,2011-01-06,180,9,25
tenant_apex_fashion,PROD-82494L,SKU-82494L,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21258,SKU-21258,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22114,SKU-22114,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21733,SKU-21733,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22386,SKU-22386,2011-01-06,180,9,25
tenant_apex_fashion,PROD-85099C,SKU-85099C,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21033,SKU-21033,2011-01-06,180,9,25
tenant_apex_fashion,PROD-20723,SKU-20723,2011-01-06,180,9,25
tenant_apex_fashion,PROD-84997B,SKU-84997B,2011-01-06,180,9,25
tenant_apex_fashion,PROD-84997C,SKU-84997C,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21094,SKU-21094,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21559,SKU-21559,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22352,SKU-22352,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21212,SKU-21212,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21975,SKU-21975,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21977,SKU-21977,2011-01-06,180,9,25
tenant_apex_fashion,PROD-84991,SKU-84991,2011-01-06,180,9,25
tenant_apex_fashion,PROD-84519A,SKU-84519A,2011-01-06,180,9,25
tenant_apex_fashion,PROD-85183B,SKU-85183B,2011-01-06,180,9,25
tenant_apex_fashion,PROD-85071B,SKU-85071B,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21931,SKU-21931,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21929,SKU-21929,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22961,SKU-22961,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22139,SKU-22139,2011-01-06,180,9,25
tenant_apex_fashion,PROD-84854,SKU-84854,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22411,SKU-22411,2011-01-06,180,9,25
tenant_apex_fashion,PROD-82567,SKU-82567,2011-01-06,180,9,25
tenant_apex_fashion,PROD-21672,SKU-21672,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22774,SKU-22774,2011-01-06,180,9,25
tenant_apex_fashion,PROD-22771,SKU-22771,2011-01-06,180,9,25
tenant_apex_fashion,PROD-71270,SKU-71270,2011-01-06,180,9,25
