tenant_id,return_id,order_id,product_id,sku,returned_at,refund_amount,return_reason,restock_status
tenant_apex_fashion,RET-541492-1042,ORD-541492,PROD-SKU-85169D,SKU-85169D,2011-01-18T14:24:00+00:00,131.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541492-1043,ORD-541492,PROD-SKU-22511,SKU-22511,2011-01-18T14:24:00+00:00,393.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541492-1044,ORD-541492,PROD-SKU-85174,SKU-85174,2011-01-18T14:24:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541492-1045,ORD-541492,PROD-SKU-20931,SKU-20931,2011-01-18T14:24:00+00:00,393.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541492-1046,ORD-541492,PROD-SKU-85040A,SKU-85040A,2011-01-18T14:24:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541492-1047,ORD-541492,PROD-SKU-85039A,SKU-85039A,2011-01-18T14:24:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541492-1048,ORD-541492,PROD-SKU-37500,SKU-37500,2011-01-18T14:24:00+00:00,1044.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541498-1049,ORD-541498,PROD-SKU-22776,SKU-22776,2011-01-18T15:21:00+00:00,1044.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541499-1050,ORD-541499,PROD-SKU-84819,SKU-84819,2011-01-18T15:23:00+00:00,446.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541499-1051,ORD-541499,PROD-SKU-22766,SKU-22766,2011-01-18T15:23:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541499-1052,ORD-541499,PROD-SKU-22325,SKU-22325,2011-01-18T15:23:00+00:00,1559.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541501-1053,ORD-541501,PROD-SKU-85118,SKU-85118,2011-01-18T15:26:00+00:00,918.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541502-1054,ORD-541502,PROD-SKU-22768,SKU-22768,2011-01-18T15:30:00+00:00,1044.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541503-1055,ORD-541503,PROD-SKU-22170,SKU-22170,2011-01-18T15:31:00+00:00,708.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541512-1056,ORD-541512,PROD-SKU-85036B,SKU-85036B,2011-01-18T16:52:00+00:00,2677.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541572-1057,ORD-541572,PROD-SKU-22669,SKU-22669,2011-01-19T12:39:00+00:00,13387.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541572-1058,ORD-541572,PROD-SKU-22668,SKU-22668,2011-01-19T12:39:00+00:00,13387.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541573-1059,ORD-541573,PROD-SKU-22778,SKU-22778,2011-01-19T12:47:00+00:00,1423.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541586-1060,ORD-541586,PROD-SKU-21218,SKU-21218,2011-01-19T14:36:00+00:00,1181.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541589-1061,ORD-541589,PROD-SKU-79323W,SKU-79323W,2011-01-19T14:44:00+00:00,5670.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541603-1062,ORD-541603,PROD-SKU-22838,SKU-22838,2011-01-19T17:21:00+00:00,1569.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541641-1063,ORD-541641,PROD-SKU-21671,SKU-21671,2011-01-20T11:00:00+00:00,131.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541641-1064,ORD-541641,PROD-SKU-21672,SKU-21672,2011-01-20T11:00:00+00:00,131.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541650-1065,ORD-541650,PROD-SKU-M,SKU-M,2011-01-20T11:44:00+00:00,57162.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541651-1066,ORD-541651,PROD-SKU-M,SKU-M,2011-01-20T11:48:00+00:00,134799.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541653-1067,ORD-541653,PROD-SKU-BANK CHARGES,SKU-BANK CHARGES,2011-01-20T11:50:00+00:00,110265.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541654-1068,ORD-541654,PROD-SKU-21843,SKU-21843,2011-01-20T11:53:00+00:00,6898.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541656-1069,ORD-541656,PROD-SKU-21528,SKU-21528,2011-01-20T12:07:00+00:00,729.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541656-1070,ORD-541656,PROD-SKU-22178,SKU-22178,2011-01-20T12:07:00+00:00,131.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541656-1071,ORD-541656,PROD-SKU-21537,SKU-21537,2011-01-20T12:07:00+00:00,446.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541674-1072,ORD-541674,PROD-SKU-22606,SKU-22606,2011-01-20T13:19:00+00:00,1674.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541688-1073,ORD-541688,PROD-SKU-208,SKU-208,2011-01-20T16:15:00+00:00,4599.00,Size Too Small / Fit Issue,RESTOCKED
tenant_apex_fashion,RET-541689-1074,ORD-541689,PROD-SKU-22618,SKU-22618,2011-01-20T16:16:00+00:00,15154.65,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541691-1075,ORD-541691,PROD-SKU-22138,SKU-22138,2011-01-20T16:22:00+00:00,3118.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541693-1076,ORD-541693,PROD-SKU-20941,SKU-20941,2011-01-20T17:02:00+00:00,262.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541693-1077,ORD-541693,PROD-SKU-22699,SKU-22699,2011-01-20T17:02:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541693-1078,ORD-541693,PROD-SKU-22697,SKU-22697,2011-01-20T17:02:00+00:00,929.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541693-1079,ORD-541693,PROD-SKU-22617,SKU-22617,2011-01-20T17:02:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541693-1080,ORD-541693,PROD-SKU-22636,SKU-22636,2011-01-20T17:02:00+00:00,892.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541693-1081,ORD-541693,PROD-SKU-84945,SKU-84945,2011-01-20T17:02:00+00:00,535.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541694-1082,ORD-541694,PROD-SKU-22440,SKU-22440,2011-01-20T17:06:00+00:00,441.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541694-1083,ORD-541694,PROD-SKU-22437,SKU-22437,2011-01-20T17:06:00+00:00,892.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541694-1084,ORD-541694,PROD-SKU-208,SKU-208,2011-01-20T17:06:00+00:00,1338.75,Size Too Small / Fit Issue,RESTOCKED
tenant_apex_fashion,RET-541701-1085,ORD-541701,PROD-SKU-22359,SKU-22359,2011-01-21T09:26:00+00:00,619.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541701-1086,ORD-541701,PROD-SKU-35400,SKU-35400,2011-01-21T09:26:00+00:00,3339.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541701-1087,ORD-541701,PROD-SKU-21527,SKU-21527,2011-01-21T09:26:00+00:00,834.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541704-1088,ORD-541704,PROD-SKU-21519,SKU-21519,2011-01-21T10:25:00+00:00,529.20,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541705-1089,ORD-541705,PROD-SKU-22487,SKU-22487,2011-01-21T10:29:00+00:00,3570.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541707-1090,ORD-541707,PROD-SKU-85099C,SKU-85099C,2011-01-21T11:07:00+00:00,2047.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541707-1091,ORD-541707,PROD-SKU-22196,SKU-22196,2011-01-21T11:07:00+00:00,89.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541707-1092,ORD-541707,PROD-SKU-21231,SKU-21231,2011-01-21T11:07:00+00:00,445.20,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541707-1093,ORD-541707,PROD-SKU-22198,SKU-22198,2011-01-21T11:07:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1094,ORD-541710,PROD-SKU-104,SKU-104,2011-01-21T11:17:00+00:00,929.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1095,ORD-541710,PROD-SKU-22904,SKU-22904,2011-01-21T11:17:00+00:00,619.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1096,ORD-541710,PROD-SKU-22561,SKU-22561,2011-01-21T11:17:00+00:00,2079.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1097,ORD-541710,PROD-SKU-22558,SKU-22558,2011-01-21T11:17:00+00:00,1877.40,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1098,ORD-541710,PROD-SKU-21974,SKU-21974,2011-01-21T11:17:00+00:00,1827.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1099,ORD-541710,PROD-SKU-21880,SKU-21880,2011-01-21T11:17:00+00:00,819.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1100,ORD-541710,PROD-SKU-21874,SKU-21874,2011-01-21T11:17:00+00:00,393.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1101,ORD-541710,PROD-SKU-21791,SKU-21791,2011-01-21T11:17:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1102,ORD-541710,PROD-SKU-21733,SKU-21733,2011-01-21T11:17:00+00:00,619.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1103,ORD-541710,PROD-SKU-21470,SKU-21470,2011-01-21T11:17:00+00:00,1575.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541710-1104,ORD-541710,PROD-SKU-21210,SKU-21210,2011-01-21T11:17:00+00:00,1827.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541735-1105,ORD-541735,PROD-SKU-22138,SKU-22138,2011-01-21T11:35:00+00:00,3118.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541735-1106,ORD-541735,PROD-SKU-22617,SKU-22617,2011-01-21T11:35:00+00:00,1559.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541735-1107,ORD-541735,PROD-SKU-21080,SKU-21080,2011-01-21T11:35:00+00:00,446.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541735-1108,ORD-541735,PROD-SKU-22908,SKU-22908,2011-01-21T11:35:00+00:00,178.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541735-1109,ORD-541735,PROD-SKU-37495,SKU-37495,2011-01-21T11:35:00+00:00,787.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541735-1110,ORD-541735,PROD-SKU-22960,SKU-22960,2011-01-21T11:35:00+00:00,446.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541779-1111,ORD-541779,PROD-SKU-21481,SKU-21481,2011-01-21T11:50:00+00:00,619.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541779-1112,ORD-541779,PROD-SKU-22663,SKU-22663,2011-01-21T11:50:00+00:00,2047.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541779-1113,ORD-541779,PROD-SKU-22659,SKU-22659,2011-01-21T11:50:00+00:00,2457.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541786-1114,ORD-541786,PROD-SKU-208,SKU-208,2011-01-21T12:54:00+00:00,3449.25,Size Too Small / Fit Issue,RESTOCKED
tenant_apex_fashion,RET-541787-1115,ORD-541787,PROD-SKU-84816,SKU-84816,2011-01-21T12:56:00+00:00,4194.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541790-1116,ORD-541790,PROD-SKU-82581,SKU-82581,2011-01-21T13:07:00+00:00,693.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541790-1117,ORD-541790,PROD-SKU-82580,SKU-82580,2011-01-21T13:07:00+00:00,693.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541790-1118,ORD-541790,PROD-SKU-82578,SKU-82578,2011-01-21T13:07:00+00:00,693.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541817-1119,ORD-541817,PROD-SKU-21340,SKU-21340,2011-01-21T16:11:00+00:00,4179.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541818-1120,ORD-541818,PROD-SKU-22207,SKU-22207,2011-01-21T16:34:00+00:00,393.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541821-1121,ORD-541821,PROD-SKU-84968D,SKU-84968D,2011-01-21T16:41:00+00:00,1338.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541821-1122,ORD-541821,PROD-SKU-84818,SKU-84818,2011-01-21T16:41:00+00:00,803.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541821-1123,ORD-541821,PROD-SKU-84631,SKU-84631,2011-01-21T16:41:00+00:00,834.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541821-1124,ORD-541821,PROD-SKU-22973,SKU-22973,2011-01-21T16:41:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541821-1125,ORD-541821,PROD-SKU-22960,SKU-22960,2011-01-21T16:41:00+00:00,892.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541822-1126,ORD-541822,PROD-SKU-22778,SKU-22778,2011-01-21T16:53:00+00:00,829.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541822-1127,ORD-541822,PROD-SKU-22697,SKU-22697,2011-01-21T16:53:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541822-1128,ORD-541822,PROD-SKU-22699,SKU-22699,2011-01-21T16:53:00+00:00,619.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541822-1129,ORD-541822,PROD-SKU-22926,SKU-22926,2011-01-21T16:53:00+00:00,624.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541823-1130,ORD-541823,PROD-SKU-21155,SKU-21155,2011-01-21T16:55:00+00:00,220.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541824-1131,ORD-541824,PROD-SKU-22456,SKU-22456,2011-01-21T16:58:00+00:00,1338.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541825-1132,ORD-541825,PROD-SKU-21877,SKU-21877,2011-01-21T17:01:00+00:00,131.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541825-1133,ORD-541825,PROD-SKU-21875,SKU-21875,2011-01-21T17:01:00+00:00,131.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541825-1134,ORD-541825,PROD-SKU-20914,SKU-20914,2011-01-21T17:01:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541826-1135,ORD-541826,PROD-SKU-22149,SKU-22149,2011-01-21T17:04:00+00:00,220.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541826-1136,ORD-541826,PROD-SKU-208,SKU-208,2011-01-21T17:04:00+00:00,1338.75,Size Too Small / Fit Issue,RESTOCKED
tenant_apex_fashion,RET-541826-1137,ORD-541826,PROD-SKU-71459,SKU-71459,2011-01-21T17:04:00+00:00,357.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541828-1138,ORD-541828,PROD-SKU-84945,SKU-84945,2011-01-21T17:06:00+00:00,178.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541828-1139,ORD-541828,PROD-SKU-21903,SKU-21903,2011-01-21T17:06:00+00:00,220.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541829-1140,ORD-541829,PROD-SKU-22220,SKU-22220,2011-01-21T17:08:00+00:00,2089.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541829-1141,ORD-541829,PROD-SKU-22060,SKU-22060,2011-01-21T17:08:00+00:00,2089.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541831-1142,ORD-541831,PROD-SKU-22943,SKU-22943,2011-01-21T17:12:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541833-1143,ORD-541833,PROD-SKU-22634,SKU-22634,2011-01-21T17:18:00+00:00,1044.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541834-1144,ORD-541834,PROD-SKU-85118,SKU-85118,2011-01-21T17:24:00+00:00,787.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541852-1145,ORD-541852,PROD-SKU-21781,SKU-21781,2011-01-23T14:21:00+00:00,1569.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541861-1146,ORD-541861,PROD-SKU-22796,SKU-22796,2011-01-23T15:48:00+00:00,2089.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1147,ORD-541863,PROD-SKU-21231,SKU-21231,2011-01-23T16:08:00+00:00,445.20,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1148,ORD-541863,PROD-SKU-20711,SKU-20711,2011-01-23T16:08:00+00:00,693.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1149,ORD-541863,PROD-SKU-21936,SKU-21936,2011-01-23T16:08:00+00:00,267.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1150,ORD-541863,PROD-SKU-21932,SKU-21932,2011-01-23T16:08:00+00:00,267.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1151,ORD-541863,PROD-SKU-305,SKU-305,2011-01-23T16:08:00+00:00,152.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1152,ORD-541863,PROD-SKU-104,SKU-104,2011-01-23T16:08:00+00:00,1039.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1153,ORD-541863,PROD-SKU-21181,SKU-21181,2011-01-23T16:08:00+00:00,194.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1154,ORD-541863,PROD-SKU-82551,SKU-82551,2011-01-23T16:08:00+00:00,262.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1155,ORD-541863,PROD-SKU-82583,SKU-82583,2011-01-23T16:08:00+00:00,177.45,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1156,ORD-541863,PROD-SKU-20727,SKU-20727,2011-01-23T16:08:00+00:00,152.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1157,ORD-541863,PROD-SKU-37446,SKU-37446,2011-01-23T16:08:00+00:00,131.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1158,ORD-541863,PROD-SKU-37449,SKU-37449,2011-01-23T16:08:00+00:00,1785.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1159,ORD-541863,PROD-SKU-35924,SKU-35924,2011-01-23T16:08:00+00:00,354.90,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1160,ORD-541863,PROD-SKU-37450,SKU-37450,2011-01-23T16:08:00+00:00,267.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1161,ORD-541863,PROD-SKU-82583,SKU-82583,2011-01-23T16:08:00+00:00,887.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1162,ORD-541863,PROD-SKU-22065,SKU-22065,2011-01-23T16:08:00+00:00,262.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541863-1163,ORD-541863,PROD-SKU-21231,SKU-21231,2011-01-23T16:08:00+00:00,1001.70,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541868-1164,ORD-541868,PROD-SKU-21232,SKU-21232,2011-01-24T09:30:00+00:00,262.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541868-1165,ORD-541868,PROD-SKU-208,SKU-208,2011-01-24T09:30:00+00:00,1338.75,Size Too Small / Fit Issue,RESTOCKED
tenant_apex_fashion,RET-541868-1166,ORD-541868,PROD-SKU-22059,SKU-22059,2011-01-24T09:30:00+00:00,469.35,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541868-1167,ORD-541868,PROD-SKU-37448,SKU-37448,2011-01-24T09:30:00+00:00,625.80,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541868-1168,ORD-541868,PROD-SKU-22067,SKU-22067,2011-01-24T09:30:00+00:00,346.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541885-1169,ORD-541885,PROD-SKU-104,SKU-104,2011-01-24T11:14:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541897-1170,ORD-541897,PROD-SKU-22170,SKU-22170,2011-01-24T11:30:00+00:00,7497.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541959-1171,ORD-541959,PROD-SKU-21034,SKU-21034,2011-01-24T12:35:00+00:00,997.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541961-1172,ORD-541961,PROD-SKU-22767,SKU-22767,2011-01-24T12:58:00+00:00,2089.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541961-1173,ORD-541961,PROD-SKU-22768,SKU-22768,2011-01-24T12:58:00+00:00,1044.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541964-1174,ORD-541964,PROD-SKU-84849D,SKU-84849D,2011-01-24T13:13:00+00:00,3726.45,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-541994-1175,ORD-541994,PROD-SKU-22111,SKU-22111,2011-01-25T09:49:00+00:00,10710.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542032-1176,ORD-542032,PROD-SKU-22778,SKU-22778,2011-01-25T11:45:00+00:00,2491.65,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542038-1177,ORD-542038,PROD-SKU-22727,SKU-22727,2011-01-25T11:47:00+00:00,393.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542060-1178,ORD-542060,PROD-SKU-22198,SKU-22198,2011-01-25T12:01:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542060-1179,ORD-542060,PROD-SKU-20726,SKU-20726,2011-01-25T12:01:00+00:00,346.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542060-1180,ORD-542060,PROD-SKU-305,SKU-305,2011-01-25T12:01:00+00:00,304.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542060-1181,ORD-542060,PROD-SKU-20728,SKU-20728,2011-01-25T12:01:00+00:00,519.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542060-1182,ORD-542060,PROD-SKU-21936,SKU-21936,2011-01-25T12:01:00+00:00,309.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542060-1183,ORD-542060,PROD-SKU-21430,SKU-21430,2011-01-25T12:01:00+00:00,711.90,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542060-1184,ORD-542060,PROD-SKU-21258,SKU-21258,2011-01-25T12:01:00+00:00,3449.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542078-1185,ORD-542078,PROD-SKU-22461,SKU-22461,2011-01-25T12:11:00+00:00,1338.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542078-1186,ORD-542078,PROD-SKU-22189,SKU-22189,2011-01-25T12:11:00+00:00,414.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542082-1187,ORD-542082,PROD-SKU-305,SKU-305,2011-01-25T12:25:00+00:00,346.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542086-1188,ORD-542086,PROD-SKU-208,SKU-208,2011-01-25T12:34:00+00:00,1338.75,Size Too Small / Fit Issue,RESTOCKED
tenant_apex_fashion,RET-542088-1189,ORD-542088,PROD-SKU-22556,SKU-22556,2011-01-25T12:36:00+00:00,2079.00,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542089-1190,ORD-542089,PROD-SKU-22301,SKU-22301,2011-01-25T12:39:00+00:00,803.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542089-1191,ORD-542089,PROD-SKU-22300,SKU-22300,2011-01-25T12:39:00+00:00,535.50,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542091-1192,ORD-542091,PROD-SKU-22485,SKU-22485,2011-01-25T12:41:00+00:00,1338.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542091-1193,ORD-542091,PROD-SKU-22442,SKU-22442,2011-01-25T12:41:00+00:00,834.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542091-1194,ORD-542091,PROD-SKU-22960,SKU-22960,2011-01-25T12:41:00+00:00,446.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542092-1195,ORD-542092,PROD-SKU-305,SKU-305,2011-01-25T12:45:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542092-1196,ORD-542092,PROD-SKU-21931,SKU-21931,2011-01-25T12:45:00+00:00,204.75,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542092-1197,ORD-542092,PROD-SKU-20723,SKU-20723,2011-01-25T12:45:00+00:00,151.20,Customer Changed Mind / Defective,RESTOCKED
tenant_apex_fashion,RET-542092-1198,ORD-542092,PROD-SKU-20727,SKU-20727,2011-01-25T12:45:00+00:00,173.25,Customer Changed Mind / Defective,RESTOCKED
